split,group_id,new_filename,source_split,original_filename,source_path,Burn Mark,Flash,Short Shot,Sink Mark
train,428,fp_train_0479.jpg,train,2_145_jpg.rf.d66bd5b66998012fbbf9679b0fd8cdc1.jpg,new_dataset\Final Project.v1i.coco\train\2_145_jpg.rf.d66bd5b66998012fbbf9679b0fd8cdc1.jpg,0,1,1,0
train,429,fp_train_0480.jpg,train,N_1084_JPG_JPG.rf.6f4e4249310a12223054d39740ecd123.jpg,new_dataset\Final Project.v1i.coco\train\N_1084_JPG_JPG.rf.6f4e4249310a12223054d39740ecd123.jpg,1,0,0,1
train,430,fp_train_0481.jpg,train,N_10036_JPG_JPG.rf.7eb977bf27e0562a80ccdcdaaab401bc.jpg,new_dataset\Final Project.v1i.coco\train\N_10036_JPG_JPG.rf.7eb977bf27e0562a80ccdcdaaab401bc.jpg,1,0,0,1
test,431,fp_test_0095.jpg,train,samsung_16_jpg.rf.42980ebc91b5f1b8ef54fab3a3d80f84.jpg,new_dataset\Final Project.v1i.coco\train\samsung_16_jpg.rf.42980ebc91b5f1b8ef54fab3a3d80f84.jpg,0,0,0,0
train,432,fp_train_0482.jpg,train,P_2171_jpg.rf.1e8a40b6949bc5351c4ec95f16205636.jpg,new_dataset\Final Project.v1i.coco\train\P_2171_jpg.rf.1e8a40b6949bc5351c4ec95f16205636.jpg,0,0,0,1
train,433,fp_train_0483.jpg,train,P_2155_jpg.rf.bdacb820788a5b8199976a6e1bc7ab2e.jpg,new_dataset\Final Project.v1i.coco\train\P_2155_jpg.rf.bdacb820788a5b8199976a6e1bc7ab2e.jpg,1,1,0,1
train,434,fp_train_0484.jpg,train,P_2181_jpg.rf.0d6ec98375058b6a16bf516d5de06ea5.jpg,new_dataset\Final Project.v1i.coco\train\P_2181_jpg.rf.0d6ec98375058b6a16bf516d5de06ea5.jpg,0,0,0,0
test,435,fp_test_0096.jpg,train,N_10012_JPG_JPG.rf.01a0c3064682e8f5697534101e8f6126.jpg,new_dataset\Final Project.v1i.coco\train\N_10012_JPG_JPG.rf.01a0c3064682e8f5697534101e8f6126.jpg,1,0,1,1
train,436,fp_train_0485.jpg,train,samsung_12_jpg.rf.b69015fad0849762d9a6840d12f0f03a.jpg,new_dataset\Final Project.v1i.coco\train\samsung_12_jpg.rf.b69015fad0849762d9a6840d12f0f03a.jpg,1,0,0,1
train,437,fp_train_0486.jpg,train,N_10006_JPG_JPG.rf.bf64cfff8676d3028326d15740c1ebb8.jpg,new_dataset\Final Project.v1i.coco\train\N_10006_JPG_JPG.rf.bf64cfff8676d3028326d15740c1ebb8.jpg,1,0,1,1
train,438,fp_train_0487.jpg,train,128_jpg.rf.ef1d3efe2959995dd0ed8d201489a7a3.jpg,new_dataset\Final Project.v1i.coco\train\128_jpg.rf.ef1d3efe2959995dd0ed8d201489a7a3.jpg,0,0,0,0
train,439,fp_train_0488.jpg,train,N_1034_JPG_JPG.rf.d815dfba1cf995b7f3a6ce230f00d285.jpg,new_dataset\Final Project.v1i.coco\train\N_1034_JPG_JPG.rf.d815dfba1cf995b7f3a6ce230f00d285.jpg,1,1,0,1
train,440,fp_train_0489.jpg,train,2_32_jpg.rf.2da136a8e7d288f1f966faaffbb98424.jpg,new_dataset\Final Project.v1i.coco\train\2_32_jpg.rf.2da136a8e7d288f1f966faaffbb98424.jpg,0,0,0,0
train,441,fp_train_0490.jpg,train,N_10003_JPG_JPG.rf.06a4d142ff5324eaa5ae85c9ed8a11d0.jpg,new_dataset\Final Project.v1i.coco\train\N_10003_JPG_JPG.rf.06a4d142ff5324eaa5ae85c9ed8a11d0.jpg,1,0,1,1
train,442,fp_train_0491.jpg,train,P_2088_jpg.rf.adcce921a0629f96f833a02b6d2cae9d.jpg,new_dataset\Final Project.v1i.coco\train\P_2088_jpg.rf.adcce921a0629f96f833a02b6d2cae9d.jpg,0,1,0,1
train,443,fp_train_0492.jpg,train,P_2054_jpg.rf.a7a67a6c19dcbcc50abfae425e8fcf43.jpg,new_dataset\Final Project.v1i.coco\train\P_2054_jpg.rf.a7a67a6c19dcbcc50abfae425e8fcf43.jpg,1,1,0,1
train,444,fp_train_0493.jpg,train,P_2003_jpg.rf.09f05013bd0c2da7b312b98169755297.jpg,new_dataset\Final Project.v1i.coco\train\P_2003_jpg.rf.09f05013bd0c2da7b312b98169755297.jpg,1,1,0,0
test,445,fp_test_0097.jpg,train,P_2145_jpg.rf.d43a79a40490a00ae195b21f3211553f.jpg,new_dataset\Final Project.v1i.coco\train\P_2145_jpg.rf.d43a79a40490a00ae195b21f3211553f.jpg,1,0,0,1
test,446,fp_test_0098.jpg,train,P_2227_jpg.rf.2f73b3308ee70345d97fcf5ea6bdc9a7.jpg,new_dataset\Final Project.v1i.coco\train\P_2227_jpg.rf.2f73b3308ee70345d97fcf5ea6bdc9a7.jpg,0,1,0,1
train,447,fp_train_0494.jpg,train,samsung_71_jpg.rf.b23a1ea0a76dd96dab6b7a316546573b.jpg,new_dataset\Final Project.v1i.coco\train\samsung_71_jpg.rf.b23a1ea0a76dd96dab6b7a316546573b.jpg,0,1,0,0
train,448,fp_train_0495.jpg,train,P_2166_jpg.rf.e5966acbdaa8dd6f45a0eb2be45884ae.jpg,new_dataset\Final Project.v1i.coco\train\P_2166_jpg.rf.e5966acbdaa8dd6f45a0eb2be45884ae.jpg,1,1,0,0
train,449,fp_train_0496.jpg,train,N_1093_JPG_JPG.rf.3e8c969a75694e0fe59bd21272a8720f.jpg,new_dataset\Final Project.v1i.coco\train\N_1093_JPG_JPG.rf.3e8c969a75694e0fe59bd21272a8720f.jpg,1,0,0,0
train,450,fp_train_0497.jpg,train,2_16_jpg.rf.06f12db5b314f1c99e39060151458de6.jpg,new_dataset\Final Project.v1i.coco\train\2_16_jpg.rf.06f12db5b314f1c99e39060151458de6.jpg,0,0,1,0
test,451,fp_test_0099.jpg,train,samsung_20_jpg.rf.469159ee66591b6e8cabc3fd9b9ac534.jpg,new_dataset\Final Project.v1i.coco\train\samsung_20_jpg.rf.469159ee66591b6e8cabc3fd9b9ac534.jpg,0,1,0,0
train,452,fp_train_0498.jpg,train,samsung_65_jpg.rf.881ed2ff91086f34b34c51667a67a6cc.jpg,new_dataset\Final Project.v1i.coco\train\samsung_65_jpg.rf.881ed2ff91086f34b34c51667a67a6cc.jpg,1,0,0,1
valid,453,fp_valid_0114.jpg,train,2_77_jpg.rf.6904fb7afa5a1594ad69055a6469898f.jpg,new_dataset\Final Project.v1i.coco\train\2_77_jpg.rf.6904fb7afa5a1594ad69055a6469898f.jpg,1,1,0,0
train,454,fp_train_0499.jpg,train,P_2179_jpg.rf.473bc8f58af63815bd4a6d7c5326fb0c.jpg,new_dataset\Final Project.v1i.coco\train\P_2179_jpg.rf.473bc8f58af63815bd4a6d7c5326fb0c.jpg,0,1,0,0
valid,455,fp_valid_0115.jpg,train,P_2002_jpg.rf.3a24a08c8c1663082850850ce8362d7e.jpg,new_dataset\Final Project.v1i.coco\train\P_2002_jpg.rf.3a24a08c8c1663082850850ce8362d7e.jpg,1,1,0,0
train,456,fp_train_0500.jpg,train,80_jpg.rf.9a39d9d08113f654e4c04d91c9df0dad.jpg,new_dataset\Final Project.v1i.coco\train\80_jpg.rf.9a39d9d08113f654e4c04d91c9df0dad.jpg,0,1,0,0
valid,457,fp_valid_0116.jpg,train,samsung_60_jpg.rf.39ad51f4a7d8181105fa7981fc1a0ad8.jpg,new_dataset\Final Project.v1i.coco\train\samsung_60_jpg.rf.39ad51f4a7d8181105fa7981fc1a0ad8.jpg,0,0,0,1
train,458,fp_train_0501.jpg,train,P_2189_jpg.rf.a72a28c67020ff58c7ee08a1c04ee7ea.jpg,new_dataset\Final Project.v1i.coco\train\P_2189_jpg.rf.a72a28c67020ff58c7ee08a1c04ee7ea.jpg,0,0,0,0
valid,459,fp_valid_0117.jpg,train,P_2012_jpg.rf.9319a16a36c0e5a650d78ef8f6d57629.jpg,new_dataset\Final Project.v1i.coco\train\P_2012_jpg.rf.9319a16a36c0e5a650d78ef8f6d57629.jpg,1,0,0,1
test,460,fp_test_0100.jpg,train,P_2148_jpg.rf.9d4bb2cd79f2c70dbf5ba7febbb9e7e1.jpg,new_dataset\Final Project.v1i.coco\train\P_2148_jpg.rf.9d4bb2cd79f2c70dbf5ba7febbb9e7e1.jpg,1,0,0,1
train,461,fp_train_0502.jpg,train,P_2256_jpg.rf.7299f747cfbeae710c398244504f40d1.jpg,new_dataset\Final Project.v1i.coco\train\P_2256_jpg.rf.7299f747cfbeae710c398244504f40d1.jpg,0,0,0,1
test,462,fp_test_0101.jpg,train,2_13_jpg.rf.bf0b5a62a4ebe117b8cd02b6aeac4186.jpg,new_dataset\Final Project.v1i.coco\train\2_13_jpg.rf.bf0b5a62a4ebe117b8cd02b6aeac4186.jpg,0,1,0,0
test,462,fp_test_0102.jpg,valid,2_14_jpg.rf.3ccd80a9955d14f20ff2b8d96884e3d9.jpg,new_dataset\Final Project.v1i.coco\valid\2_14_jpg.rf.3ccd80a9955d14f20ff2b8d96884e3d9.jpg,1,1,0,0
test,463,fp_test_0103.jpg,train,P_2052_jpg.rf.5933094e8a18e7d466be14cff763b7ed.jpg,new_dataset\Final Project.v1i.coco\train\P_2052_jpg.rf.5933094e8a18e7d466be14cff763b7ed.jpg,1,1,0,1
test,464,fp_test_0104.jpg,train,2_4_jpg.rf.610070dad5e01bb6fe6a7666009798bb.jpg,new_dataset\Final Project.v1i.coco\train\2_4_jpg.rf.610070dad5e01bb6fe6a7666009798bb.jpg,1,0,0,0
valid,465,fp_valid_0118.jpg,train,N_10026_JPG_JPG.rf.7ce909bcc2d8e90aea5c3e6595fd07e8.jpg,new_dataset\Final Project.v1i.coco\train\N_10026_JPG_JPG.rf.7ce909bcc2d8e90aea5c3e6595fd07e8.jpg,0,0,0,1
test,466,fp_test_0105.jpg,train,2_71_jpg.rf.22b035211039bc4267de4e93aa496410.jpg,new_dataset\Final Project.v1i.coco\train\2_71_jpg.rf.22b035211039bc4267de4e93aa496410.jpg,0,1,0,0
test,466,fp_test_0106.jpg,test,2_70_jpg.rf.00dc35beb700df9ded147a6287bba003.jpg,new_dataset\Final Project.v1i.coco\test\2_70_jpg.rf.00dc35beb700df9ded147a6287bba003.jpg,0,0,0,0
test,466,fp_test_0107.jpg,test,2_63_jpg.rf.390a7c51f5878d32b6db2a8ba3c0b673.jpg,new_dataset\Final Project.v1i.coco\test\2_63_jpg.rf.390a7c51f5878d32b6db2a8ba3c0b673.jpg,0,0,0,0
train,467,fp_train_0503.jpg,train,samsung_56_jpg.rf.65e4942573cf32a5f5253d1967d8feaf.jpg,new_dataset\Final Project.v1i.coco\train\samsung_56_jpg.rf.65e4942573cf32a5f5253d1967d8feaf.jpg,1,1,0,1
train,468,fp_train_0504.jpg,train,N_1006_JPG_JPG.rf.a4fcd330ca0f30e8aafbe8a2695d995f.jpg,new_dataset\Final Project.v1i.coco\train\N_1006_JPG_JPG.rf.a4fcd330ca0f30e8aafbe8a2695d995f.jpg,1,0,0,1
test,469,fp_test_0108.jpg,train,P_2120_jpg.rf.86531c846c97678b64755e1617e8e1b1.jpg,new_dataset\Final Project.v1i.coco\train\P_2120_jpg.rf.86531c846c97678b64755e1617e8e1b1.jpg,1,0,0,0
train,470,fp_train_0505.jpg,train,samsung_51_jpg.rf.c983816580ae6fbe6d9323e50ff740a1.jpg,new_dataset\Final Project.v1i.coco\train\samsung_51_jpg.rf.c983816580ae6fbe6d9323e50ff740a1.jpg,0,1,0,0
train,471,fp_train_0506.jpg,train,2_73_jpg.rf.f049b990c6c566e2a2612cc5302509f5.jpg,new_dataset\Final Project.v1i.coco\train\2_73_jpg.rf.f049b990c6c566e2a2612cc5302509f5.jpg,1,1,0,0
test,472,fp_test_0109.jpg,train,2_166_jpg.rf.96f3de2a7faf9fbacefc9cac8f5568cc.jpg,new_dataset\Final Project.v1i.coco\train\2_166_jpg.rf.96f3de2a7faf9fbacefc9cac8f5568cc.jpg,0,1,0,0
train,473,fp_train_0507.jpg,train,P_2233_jpg.rf.9f28b378164e64a09f7327f4543d766f.jpg,new_dataset\Final Project.v1i.coco\train\P_2233_jpg.rf.9f28b378164e64a09f7327f4543d766f.jpg,0,1,0,1
train,474,fp_train_0508.jpg,train,P_2140_jpg.rf.fcb62b6336de0a6f135e4d89c70091d3.jpg,new_dataset\Final Project.v1i.coco\train\P_2140_jpg.rf.fcb62b6336de0a6f135e4d89c70091d3.jpg,0,0,0,1
valid,475,fp_valid_0119.jpg,train,N_10074_JPG_JPG.rf.fc652bd05fcf1127ee2c85c4ba4f6b56.jpg,new_dataset\Final Project.v1i.coco\train\N_10074_JPG_JPG.rf.fc652bd05fcf1127ee2c85c4ba4f6b56.jpg,0,1,0,0
train,476,fp_train_0509.jpg,train,32_jpg.rf.3e42f003c0060fbc984f93df9322dd9f.jpg,new_dataset\Final Project.v1i.coco\train\32_jpg.rf.3e42f003c0060fbc984f93df9322dd9f.jpg,0,0,0,0
train,477,fp_train_0510.jpg,train,9_jpg.rf.518ecb139d79519b3c0b4033433d3f7a.jpg,new_dataset\Final Project.v1i.coco\train\9_jpg.rf.518ecb139d79519b3c0b4033433d3f7a.jpg,0,0,0,0
valid,478,fp_valid_0120.jpg,train,2_111_jpg.rf.c375475c096821c4fbf49924402b4814.jpg,new_dataset\Final Project.v1i.coco\train\2_111_jpg.rf.c375475c096821c4fbf49924402b4814.jpg,1,1,1,0
train,479,fp_train_0511.jpg,train,2_112_jpg.rf.aa2d0a58edf26820e9425671b14b8944.jpg,new_dataset\Final Project.v1i.coco\train\2_112_jpg.rf.aa2d0a58edf26820e9425671b14b8944.jpg,0,0,0,0
train,480,fp_train_0512.jpg,train,P_2099_jpg.rf.c0420f18cc5dea837fe4b39f5bbcf2b0.jpg,new_dataset\Final Project.v1i.coco\train\P_2099_jpg.rf.c0420f18cc5dea837fe4b39f5bbcf2b0.jpg,1,1,0,0
train,481,fp_train_0513.jpg,train,P_2034_jpg.rf.c12a1b051dea9146192d24f3075599f3.jpg,new_dataset\Final Project.v1i.coco\train\P_2034_jpg.rf.c12a1b051dea9146192d24f3075599f3.jpg,0,1,1,1
train,482,fp_train_0514.jpg,train,P_2251_jpg.rf.91d9e75f2eb1d83066d61f7eacfa36c5.jpg,new_dataset\Final Project.v1i.coco\train\P_2251_jpg.rf.91d9e75f2eb1d83066d61f7eacfa36c5.jpg,0,0,0,1
train,483,fp_train_0515.jpg,train,P_2134_jpg.rf.146282d9ddc62d6cacd39757059fff3f.jpg,new_dataset\Final Project.v1i.coco\train\P_2134_jpg.rf.146282d9ddc62d6cacd39757059fff3f.jpg,0,1,0,1
train,484,fp_train_0516.jpg,train,N_10016_JPG_JPG.rf.5bba630b6860b941d47bcb5639418b58.jpg,new_dataset\Final Project.v1i.coco\train\N_10016_JPG_JPG.rf.5bba630b6860b941d47bcb5639418b58.jpg,1,0,1,0
train,485,fp_train_0517.jpg,train,samsung_75_jpg.rf.0f561476f3fa6221c4b979e6cb7d0200.jpg,new_dataset\Final Project.v1i.coco\train\samsung_75_jpg.rf.0f561476f3fa6221c4b979e6cb7d0200.jpg,1,0,0,0
test,486,fp_test_0110.jpg,train,P_2211_jpg.rf.3df7eab4702ccab2904337e5c64dccc5.jpg,new_dataset\Final Project.v1i.coco\train\P_2211_jpg.rf.3df7eab4702ccab2904337e5c64dccc5.jpg,0,1,1,0
train,487,fp_train_0518.jpg,train,samsung_32_jpg.rf.4d35410d0d40accd2b92c3f5aeae72ae.jpg,new_dataset\Final Project.v1i.coco\train\samsung_32_jpg.rf.4d35410d0d40accd2b92c3f5aeae72ae.jpg,1,0,0,0
train,488,fp_train_0519.jpg,train,192_jpg.rf.fa70b5623bbf5a50fce3f99c7700c356.jpg,new_dataset\Final Project.v1i.coco\train\192_jpg.rf.fa70b5623bbf5a50fce3f99c7700c356.jpg,0,0,0,1
train,489,fp_train_0520.jpg,train,samsung_61_jpg.rf.dca19e153a830c5fa4703cb65a6272a6.jpg,new_dataset\Final Project.v1i.coco\train\samsung_61_jpg.rf.dca19e153a830c5fa4703cb65a6272a6.jpg,0,0,0,0
valid,490,fp_valid_0121.jpg,train,N_10007_JPG_JPG.rf.efc627fa09111524f30d8ceddd3152d7.jpg,new_dataset\Final Project.v1i.coco\train\N_10007_JPG_JPG.rf.efc627fa09111524f30d8ceddd3152d7.jpg,1,0,1,1
test,491,fp_test_0111.jpg,train,N_10064_JPG_JPG.rf.fd149fd0dd8814ce7e1ab62590edb961.jpg,new_dataset\Final Project.v1i.coco\train\N_10064_JPG_JPG.rf.fd149fd0dd8814ce7e1ab62590edb961.jpg,1,0,1,0
train,492,fp_train_0521.jpg,train,samsung_53_jpg.rf.6722285cfaa7f22a13aabc85d1769e8c.jpg,new_dataset\Final Project.v1i.coco\train\samsung_53_jpg.rf.6722285cfaa7f22a13aabc85d1769e8c.jpg,1,0,0,0
train,493,fp_train_0522.jpg,train,N_10067_JPG_JPG.rf.c9c66721ac472195c2fad66db30993db.jpg,new_dataset\Final Project.v1i.coco\train\N_10067_JPG_JPG.rf.c9c66721ac472195c2fad66db30993db.jpg,1,0,1,0
test,494,fp_test_0112.jpg,train,P_2244_jpg.rf.24605285a4267d3b1374c0cc26d76bbc.jpg,new_dataset\Final Project.v1i.coco\train\P_2244_jpg.rf.24605285a4267d3b1374c0cc26d76bbc.jpg,0,1,1,1
train,495,fp_train_0523.jpg,train,N_10038_JPG_JPG.rf.a61c9b7033e15f51ff7d7e4ed3e8f88b.jpg,new_dataset\Final Project.v1i.coco\train\N_10038_JPG_JPG.rf.a61c9b7033e15f51ff7d7e4ed3e8f88b.jpg,1,1,0,1
train,496,fp_train_0524.jpg,train,N_10009_JPG_JPG.rf.a73a86cede1e50e2d5b8d0bc2ed5dbf1.jpg,new_dataset\Final Project.v1i.coco\train\N_10009_JPG_JPG.rf.a73a86cede1e50e2d5b8d0bc2ed5dbf1.jpg,1,0,1,1
train,497,fp_train_0525.jpg,train,159_jpg.rf.b24b910f528e4335b4f5217ec84fcc68.jpg,new_dataset\Final Project.v1i.coco\train\159_jpg.rf.b24b910f528e4335b4f5217ec84fcc68.jpg,0,1,0,0
train,498,fp_train_0526.jpg,train,P_2025_jpg.rf.fda9f11fa7575e33b830915fb5aeb551.jpg,new_dataset\Final Project.v1i.coco\train\P_2025_jpg.rf.fda9f11fa7575e33b830915fb5aeb551.jpg,1,1,0,1
train,499,fp_train_0527.jpg,train,P_2098_jpg.rf.838c7b07457e558b77b5ef99ea635d0d.jpg,new_dataset\Final Project.v1i.coco\train\P_2098_jpg.rf.838c7b07457e558b77b5ef99ea635d0d.jpg,1,1,0,0
train,500,fp_train_0528.jpg,train,P_2196_jpg.rf.c07d065b43b18a18903e9c427f414b8f.jpg,new_dataset\Final Project.v1i.coco\train\P_2196_jpg.rf.c07d065b43b18a18903e9c427f414b8f.jpg,0,0,0,0
valid,501,fp_valid_0122.jpg,train,14_jpg.rf.1587ebb9dca296d864c145eded74a556.jpg,new_dataset\Final Project.v1i.coco\train\14_jpg.rf.1587ebb9dca296d864c145eded74a556.jpg,1,0,0,0
train,502,fp_train_0529.jpg,train,P_2011_jpg.rf.b0004bd9e2e3c3cc8c1e3b17c8881ecb.jpg,new_dataset\Final Project.v1i.coco\train\P_2011_jpg.rf.b0004bd9e2e3c3cc8c1e3b17c8881ecb.jpg,0,0,0,1
train,503,fp_train_0530.jpg,train,129_jpg.rf.c550f868604e922caad4a834ef28b804.jpg,new_dataset\Final Project.v1i.coco\train\129_jpg.rf.c550f868604e922caad4a834ef28b804.jpg,0,0,0,0
train,503,fp_train_0531.jpg,train,127_jpg.rf.0c99d81c3dc86daa264e9d6e92cca921.jpg,new_dataset\Final Project.v1i.coco\train\127_jpg.rf.0c99d81c3dc86daa264e9d6e92cca921.jpg,0,1,0,0
train,503,fp_train_0532.jpg,valid,134_jpg.rf.c35978dc81ceee9517eabbc9ba23a3e2.jpg,new_dataset\Final Project.v1i.coco\valid\134_jpg.rf.c35978dc81ceee9517eabbc9ba23a3e2.jpg,0,0,0,1
test,504,fp_test_0113.jpg,train,2_150_jpg.rf.cc96ceb7a4edfc64a2d4eafb05523a16.jpg,new_dataset\Final Project.v1i.coco\train\2_150_jpg.rf.cc96ceb7a4edfc64a2d4eafb05523a16.jpg,0,0,0,0
train,505,fp_train_0533.jpg,train,2_24_jpg.rf.32065b1c821ccf5b682e35ea38f2465b.jpg,new_dataset\Final Project.v1i.coco\train\2_24_jpg.rf.32065b1c821ccf5b682e35ea38f2465b.jpg,1,1,0,1
train,506,fp_train_0534.jpg,train,samsung_84_jpg.rf.eef72a9830c7ffe359972430600926be.jpg,new_dataset\Final Project.v1i.coco\train\samsung_84_jpg.rf.eef72a9830c7ffe359972430600926be.jpg,0,0,0,0
train,507,fp_train_0535.jpg,train,P_2221_jpg.rf.2a2ae4545262d9316940329e171cac12.jpg,new_dataset\Final Project.v1i.coco\train\P_2221_jpg.rf.2a2ae4545262d9316940329e171cac12.jpg,1,1,1,1
train,508,fp_train_0536.jpg,train,samsung_13_jpg.rf.7bc4bf127c35f1fa50084d6b964e7aa5.jpg,new_dataset\Final Project.v1i.coco\train\samsung_13_jpg.rf.7bc4bf127c35f1fa50084d6b964e7aa5.jpg,1,0,0,0
train,509,fp_train_0537.jpg,train,N_1052_JPG_JPG.rf.7df8907a53600d73820189dcebafd2dd.jpg,new_dataset\Final Project.v1i.coco\train\N_1052_JPG_JPG.rf.7df8907a53600d73820189dcebafd2dd.jpg,1,0,0,0
valid,510,fp_valid_0123.jpg,train,2_95_jpg.rf.c354e59a3cd755d068b497a5ab199382.jpg,new_dataset\Final Project.v1i.coco\train\2_95_jpg.rf.c354e59a3cd755d068b497a5ab199382.jpg,0,0,0,0
valid,510,fp_valid_0124.jpg,test,2_94_jpg.rf.f63cda623ec6de26cd3a00f27f6ff791.jpg,new_dataset\Final Project.v1i.coco\test\2_94_jpg.rf.f63cda623ec6de26cd3a00f27f6ff791.jpg,0,1,1,0
test,511,fp_test_0114.jpg,train,N_10055_JPG_JPG.rf.10af62b55c12761762476d08fed9d59e.jpg,new_dataset\Final Project.v1i.coco\train\N_10055_JPG_JPG.rf.10af62b55c12761762476d08fed9d59e.jpg,1,0,1,1
train,512,fp_train_0538.jpg,train,N_1082_JPG_JPG.rf.312af8de8307f26301323fb94e7b23cd.jpg,new_dataset\Final Project.v1i.coco\train\N_1082_JPG_JPG.rf.312af8de8307f26301323fb94e7b23cd.jpg,0,0,0,0
test,513,fp_test_0115.jpg,train,samsung_86_jpg.rf.b518c7fca7063910cfdc895c0ee12359.jpg,new_dataset\Final Project.v1i.coco\train\samsung_86_jpg.rf.b518c7fca7063910cfdc895c0ee12359.jpg,0,0,0,0
test,514,fp_test_0116.jpg,train,5_jpg.rf.a2000c2b07583d09acec2854ae9f2136.jpg,new_dataset\Final Project.v1i.coco\train\5_jpg.rf.a2000c2b07583d09acec2854ae9f2136.jpg,0,0,0,0
valid,515,fp_valid_0125.jpg,train,N_1049_JPG_JPG.rf.0506eeb792863de65bde8277db8015cc.jpg,new_dataset\Final Project.v1i.coco\train\N_1049_JPG_JPG.rf.0506eeb792863de65bde8277db8015cc.jpg,0,1,0,1
train,516,fp_train_0539.jpg,train,2_122_jpg.rf.b6fdd808064a266decfd6b17b9abaf57.jpg,new_dataset\Final Project.v1i.coco\train\2_122_jpg.rf.b6fdd808064a266decfd6b17b9abaf57.jpg,0,1,0,0
train,516,fp_train_0540.jpg,valid,2_128_jpg.rf.50948344d643813eee531b64acd82308.jpg,new_dataset\Final Project.v1i.coco\valid\2_128_jpg.rf.50948344d643813eee531b64acd82308.jpg,0,0,0,0
train,517,fp_train_0541.jpg,train,N_1062_JPG_JPG.rf.7a85e034f4fe86a8468dac086898baa8.jpg,new_dataset\Final Project.v1i.coco\train\N_1062_JPG_JPG.rf.7a85e034f4fe86a8468dac086898baa8.jpg,1,0,0,1
train,518,fp_train_0542.jpg,train,P_2138_jpg.rf.95dcc8ac30b1667ac851257a4e9919e4.jpg,new_dataset\Final Project.v1i.coco\train\P_2138_jpg.rf.95dcc8ac30b1667ac851257a4e9919e4.jpg,1,0,0,0
train,519,fp_train_0543.jpg,train,P_2022_jpg.rf.f6ae4d1b110ec7e4f0d8a0ec42a7ffa7.jpg,new_dataset\Final Project.v1i.coco\train\P_2022_jpg.rf.f6ae4d1b110ec7e4f0d8a0ec42a7ffa7.jpg,1,1,0,1
train,520,fp_train_0544.jpg,train,N_1015_JPG_JPG.rf.69dc842f44742a9ae52158e3b6fbb11f.jpg,new_dataset\Final Project.v1i.coco\train\N_1015_JPG_JPG.rf.69dc842f44742a9ae52158e3b6fbb11f.jpg,1,0,1,1
train,521,fp_train_0545.jpg,train,P_2228_jpg.rf.a9395f7811fde1e9895d6a7c062c6e6e.jpg,new_dataset\Final Project.v1i.coco\train\P_2228_jpg.rf.a9395f7811fde1e9895d6a7c062c6e6e.jpg,1,0,0,0
test,522,fp_test_0117.jpg,train,P_2071_jpg.rf.d19d7914a54ed47e8151ac4e6633f80f.jpg,new_dataset\Final Project.v1i.coco\train\P_2071_jpg.rf.d19d7914a54ed47e8151ac4e6633f80f.jpg,0,0,0,1
test,523,fp_test_0118.jpg,train,P_2266_jpg.rf.fd517f153803ff7427f9237986e0588a.jpg,new_dataset\Final Project.v1i.coco\train\P_2266_jpg.rf.fd517f153803ff7427f9237986e0588a.jpg,0,0,0,0
train,524,fp_train_0546.jpg,train,163_jpg.rf.90eac5555d4d5ed798c4d9d2505819ba.jpg,new_dataset\Final Project.v1i.coco\train\163_jpg.rf.90eac5555d4d5ed798c4d9d2505819ba.jpg,0,1,0,0
train,525,fp_train_0547.jpg,train,44_jpg.rf.5168640c902f9a3fd10bea09b8011820.jpg,new_dataset\Final Project.v1i.coco\train\44_jpg.rf.5168640c902f9a3fd10bea09b8011820.jpg,0,1,0,0
train,526,fp_train_0548.jpg,train,117_jpg.rf.cece52186313af1e9119d8b03d337aba.jpg,new_dataset\Final Project.v1i.coco\train\117_jpg.rf.cece52186313af1e9119d8b03d337aba.jpg,0,1,0,0
train,527,fp_train_0549.jpg,train,P_2072_jpg.rf.25c5671c680882cce0d959381f87cfbf.jpg,new_dataset\Final Project.v1i.coco\train\P_2072_jpg.rf.25c5671c680882cce0d959381f87cfbf.jpg,1,1,0,1
train,528,fp_train_0550.jpg,train,27_jpg.rf.398d588b7a05f96a46499d3d9120f78f.jpg,new_dataset\Final Project.v1i.coco\train\27_jpg.rf.398d588b7a05f96a46499d3d9120f78f.jpg,0,0,0,0
train,529,fp_train_0551.jpg,train,N_10059_JPG_JPG.rf.a0f1b183e11cee0b0aaf104af72bbdab.jpg,new_dataset\Final Project.v1i.coco\train\N_10059_JPG_JPG.rf.a0f1b183e11cee0b0aaf104af72bbdab.jpg,1,0,0,1
train,530,fp_train_0552.jpg,valid,2_76_jpg.rf.db3b17882561fedb7691a76584281913.jpg,new_dataset\Final Project.v1i.coco\valid\2_76_jpg.rf.db3b17882561fedb7691a76584281913.jpg,1,1,0,0
valid,531,fp_valid_0126.jpg,valid,P_2074_jpg.rf.4c689a258c44ba6776be1f4cacacf52a.jpg,new_dataset\Final Project.v1i.coco\valid\P_2074_jpg.rf.4c689a258c44ba6776be1f4cacacf52a.jpg,0,1,0,1
test,532,fp_test_0119.jpg,valid,2_56_jpg.rf.57ea868dc2106da9e7d8b86c377af9db.jpg,new_dataset\Final Project.v1i.coco\valid\2_56_jpg.rf.57ea868dc2106da9e7d8b86c377af9db.jpg,0,0,1,0
